utc,tweetid,user,text
2020-05-04T09:01:07.000Z,1257233785873035265,memepengin,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T09:00:12.000Z,1257233553353437186,Rize_0408,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:59:58.000Z,1257233498630287360,dndnlnd,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:57:52.000Z,1257232966641750016,mtf07270309,RT @komei_support : 東京都議会公明党（東村邦浩幹事長）は1日、都庁内で小池百合子知事に対し、新型コロナウイルス対策で緊急提言を行った。席上、東村幹事長は、重症患者増加への対応として、病院機能を分担するため…#公明党 #東村邦浩 #小池百合子 #新型コロナウイルス #重症患者https://t.co/Lg6H0FaKvT
2020-05-04T08:57:47.000Z,1257232946647326721,goldsera,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:55:07.000Z,1257232275902619648,anti_baikoku,RT @ma_ma_2880 : はい。このまんまです。拡散です。#安倍政権　#小池百合子　#日本#東京　#GW  #Q https://t.co/cDx3mOzSUy
2020-05-04T08:54:44.000Z,1257232177466470400,mukkunatti,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:53:32.000Z,1257231876583899136,dzilECpklTpbw2N,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:53:21.000Z,1257231833139277824,H07S4,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:53:07.000Z,1257231772019912704,mitsue77,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:50:30.000Z,1257231112121671680,Karumi967,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:49:12.000Z,1257230788132696064,yuu_Nagoya_1997,RT @RisaO_NO1 : みんなで三密避けてやろーぜ✨🤟卍#密です　#小池百合子　#ソーシャルディスタンス　#この音源作った人最高 https://t.co/GFl3qGpPAp
2020-05-04T08:48:36.000Z,1257230635191529478,tatunet12,RT @hatakezo : 「怖いのは、小池派が、このような女性リーダー論を利用して、自らがオリンピックを優先させたことを隠蔽し、上昇気流に乗ることだ。」（本文より）新型コロナで人気再燃　「小池都知事、女子力高い」の危険性わたしたちは「女性リーダー」に何を望むのか？ #小池百合子https://t.co/thrM1FWrqD
2020-05-04T08:47:21.000Z,1257230322778828800,vivisoku,【小池百合子】緊急事態宣言の期間が延長されることになったのは「皆さん一人一人の行動の結果」 | ビビ速報 #小池百合子 #コロナ #緊急事態宣言 https://t.co/qWuSh5HTGa
2020-05-04T08:47:09.000Z,1257230272979800064,RyuseiYamamka,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:45:31.000Z,1257229858205077504,e5f6g,RT @ma_ma_2880 : はい。このまんまです。拡散です。#安倍政権　#小池百合子　#日本#東京　#GW  #Q https://t.co/cDx3mOzSUy
2020-05-04T08:45:01.000Z,1257229736029253633,kuri0203,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:44:17.000Z,1257229548388675585,kanalia_nyan,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:43:35.000Z,1257229375100948480,takeuchikantoku,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:43:14.000Z,1257229284122349569,hnk825,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:41:56.000Z,1257228957289598979,__k_n_k,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:41:14.000Z,1257228783586689024,yuyu1016063,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:40:48.000Z,1257228672739667968,oooo53648807,RT @fukuyuki2005 : 関白宣言 替え歌 緊急事態宣言のうた https://t.co/zlLTodYBuu @YouTubeさんから幾つか聞いたがこれが個人的に一番気に入った自粛疲れの息抜きにどうでしょうか#緊急事態宣言　＃武漢肺炎　＃緊急事態宣言の歌　＃安倍首相　＃自民党　＃公明党　＃小池百合子　＃医療崩壊　＃経済破綻　＃国難
2020-05-04T08:38:56.000Z,1257228202440683520,27tsuna,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:38:20.000Z,1257228052343296000,scarecrow9_,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:36:57.000Z,1257227702538399745,G2lFd3,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:36:36.000Z,1257227618102833157,yume_monokatari,RT @gosan_15 : “皆さん一人一人の行動の結果だ。残念ながら理解いただけない方々、「僕だけはいいや」と思っている人たちがいることで長引いてしまう。”緊急事態延長は“都民のせい”だって五輪ファーストおばさんが言ってる😭#小池都知事　#小池百合子https://t.co/8DHZQ4NkGL
2020-05-04T08:36:14.000Z,1257227524519522304,BufS2o26AewmSHX,RT @ma_ma_2880 : はい。このまんまです。拡散です。#安倍政権　#小池百合子　#日本#東京　#GW  #Q https://t.co/cDx3mOzSUy
2020-05-04T08:35:54.000Z,1257227439958142976,yuri7cana,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:35:37.000Z,1257227367241547779,WPaef1fwEdaQauF,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:34:04.000Z,1257226976936390656,Ryoko48635757,RT @ddvVVzFJQAQ91YD : ＃日本第一党 🇯🇵 ＃桜井誠#厚生労働省#小池百合子＃自民党 ＃公明党#ChinaVirus【公式】桜井誠の投稿動画を楽しみましょう！#TikTok https://t.co/rIoOwsacbt
2020-05-04T08:33:12.000Z,1257226759327477760,coLVGYKMhik3SdK,｢北海道の失敗に学ぶべき｣NY市長の発言です。さあ、鈴木北海道知事を礼賛し、小池都知事を攻撃してきた田崎史郎さん、八代英樹弁護士、どうされますか？#北海道の失敗#北海道の教訓 #鈴木直道#北海道知事#田崎史郎#八代英樹 #小池都知事#小池百合子#ひるおび https://t.co/PoQWyyqRJ4
2020-05-04T08:32:56.000Z,1257226694856859650,fleshy_plant,小池都知事の会見でいつも注目しているのは話すないようではなく百合子さんの手作りマスク#小池百合子#小池都知事#小池都知事記者会見#手作りマスク https://t.co/P2pAzD09qi
2020-05-04T08:30:46.000Z,1257226147026198528,da5959,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:30:12.000Z,1257226005250322432,xeku7,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:30:06.000Z,1257225981787439104,flyingkinoko,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:29:19.000Z,1257225783728148480,cha_milk,RT @oricon : 小池都知事「STAY HOME」CM出演の香取慎吾に感謝　『ななにー』生出演で外出自粛を呼びかけ（写真 全4枚）https://t.co/lNyuXqgaFc #稲垣吾郎 #草なぎ剛 #香取慎吾 #小池百合子 #新しい地図 #ABEMA #ななにー @ingkgrofficial @atarashiichizu @ksngtysofficial @ktrsngofficial @ecoyuri
2020-05-04T08:28:40.000Z,1257225619508613121,Ryoko48635757,RT @e0oIihFUazMHQSh : 【公式】桜井誠の投稿動画を楽しみましょう！#桜井誠 #コロナ #小池百合子 https://t.co/r0Hiy8dmRj
2020-05-04T08:28:00.000Z,1257225450604003329,Alishua_1111,RT @ma_ma_2880 : はい。このまんまです。拡散です。#安倍政権　#小池百合子　#日本#東京　#GW  #Q https://t.co/cDx3mOzSUy
2020-05-04T08:26:20.000Z,1257225034390634499,A_akiha_,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:24:48.000Z,1257224647495389185,nako567,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:24:09.000Z,1257224483665895425,signaless5,RT @hatakezo : 「怖いのは、小池派が、このような女性リーダー論を利用して、自らがオリンピックを優先させたことを隠蔽し、上昇気流に乗ることだ。」（本文より）新型コロナで人気再燃　「小池都知事、女子力高い」の危険性わたしたちは「女性リーダー」に何を望むのか？ #小池百合子https://t.co/thrM1FWrqD
2020-05-04T08:22:52.000Z,1257224159236460544,pororonpan,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:22:42.000Z,1257224116299395072,xtomo818,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:20:48.000Z,1257223639226703873,crystal_NAKAMA,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:20:35.000Z,1257223583727628288,blackumastar,RT @miho_mineral : @JAPAN_Lov3 #都知事に桜井誠#日本第一党の桜井誠https://t.co/VbfheG79ZM#小池百合子 氏は女鳩山と呼ばれてたので無理
2020-05-04T08:20:04.000Z,1257223457273610240,smap_luna,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:20:00.000Z,1257223436583137281,diveinnusa8,RT @gosan_15 : “皆さん一人一人の行動の結果だ。残念ながら理解いただけない方々、「僕だけはいいや」と思っている人たちがいることで長引いてしまう。”緊急事態延長は“都民のせい”だって五輪ファーストおばさんが言ってる😭#小池都知事　#小池百合子https://t.co/8DHZQ4NkGL
2020-05-04T08:19:32.000Z,1257223320669323264,catamoco,東京都知事、ロボットみたいだよね。なんの感情も伝わらない。緊急会見と言いつつ、毎回ただの存在アピール。なので、後から記事に目を通すのみ。なんとまぁ、マスクだけは ご立派！#小池百合子
2020-05-04T08:18:32.000Z,1257223067706601473,ChocoNiwa,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:17:49.000Z,1257222891214475265,Rurijishan,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:17:41.000Z,1257222853994283008,j4rNDyLPOD3eVJe,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:17:19.000Z,1257222764915650560,mog1126mog,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:16:58.000Z,1257222674457096194,jasminie613r,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:15:53.000Z,1257222401424625666,h0a3ru,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:15:15.000Z,1257222243915935744,Mr_churamo,本当に民だけの責任と思っているなら #小池百合子 の再選はない！　東京代表面するな　 https://t.co/DGHuTYceXs
2020-05-04T08:14:59.000Z,1257222177465577474,kouko_ohno,RT @hatakezo : 「怖いのは、小池派が、このような女性リーダー論を利用して、自らがオリンピックを優先させたことを隠蔽し、上昇気流に乗ることだ。」（本文より）新型コロナで人気再燃　「小池都知事、女子力高い」の危険性わたしたちは「女性リーダー」に何を望むのか？ #小池百合子https://t.co/thrM1FWrqD
2020-05-04T08:14:57.000Z,1257222169706106881,yyuyama,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:14:28.000Z,1257222047630950408,ichinoki2,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:14:22.000Z,1257222022850961408,nagito_ch,RT @sakuma3939_2525 : 密ですビート/Atree様『STAY HOME』Mix=パミ様(@ PaMi_Mix2)Encode= れっさー様(@ lesser41567)Vocal=咲舞Full☟Y(https://t.co/hlnurXywIO)N(https://t.co/31ZeGr77Uz)#密です #密ですビート#東京都#小池百合子#ソーシャルディスタンス#歌ってみた#さくまのうた https://t.co/bmde76RWTk
2020-05-04T08:14:00.000Z,1257221928995053568,mei_mei_my,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:08:42.000Z,1257220594816348166,kikihana0327,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T08:07:31.000Z,1257220296815173634,noppyiya,RT @paipanman19 : ５月７日から６０歳以上のみ自粛要請。さぁ、みんな解禁だよ！！#小池百合子#東京#自粛解禁#5月7日#自粛終了#コロナ収束#コロナ終了
2020-05-04T08:07:09.000Z,1257220205131923456,cobouzcraftver0,自宅なんだしマスクなしをわざわざ見出しに入れるのは悪意でしょ。　#小池百合子 #自宅 #リモート出演 #マスク #新しい地図小池百合子知事　自宅からリモート出演でマスクはなし…「新しい地図」番組に生出演（デイリースポーツ） - goo ニュース  https://t.co/33Lw3j2Vyi
2020-05-04T08:06:21.000Z,1257220003213963265,fukuyamauzume7,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:05:57.000Z,1257219904803008513,hermesguards,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T08:04:46.000Z,1257219605283500034,hitomicchi7200,RT @oricon : 小池都知事『ななにー』生出演　稲垣吾郎・草なぎ剛・香取慎吾とコロナ対策を語るhttps://t.co/e7hZqoZBuI #稲垣吾郎 #草なぎ剛 #香取慎吾 #小池百合子 #新しい地図 #ABEMA #ななにー @ingkgrofficial @atarashiichizu @ksngtysofficial @ktrsngofficial @ecoyuri
2020-05-04T08:01:21.000Z,1257218747154092032,Arturo_Ui,RT @hatakezo : 「怖いのは、小池派が、このような女性リーダー論を利用して、自らがオリンピックを優先させたことを隠蔽し、上昇気流に乗ることだ。」（本文より）新型コロナで人気再燃　「小池都知事、女子力高い」の危険性わたしたちは「女性リーダー」に何を望むのか？ #小池百合子https://t.co/thrM1FWrqD
2020-05-04T08:01:01.000Z,1257218660751470592,nao73429282,RT @ISOKO_MOCHIZUKI : #小池百合子 都知事は #ネットカフェ難民 の宿泊対策に12億円と威勢よく発表してたが、実態がこれとは。酷い。都、ネットカフェ難民のホテル提供出し惜しみ、消えた3349人#東京チャレンジネット を通じてホテルに入れる人は「3か月後に自立する見通しがつく人に限られる」 https://t.co/MPxIXRplVA
2020-05-04T08:00:08.000Z,1257218438797430784,moroxmorox,4年前のみどりのおばさんの画像を見つけたw 次の　#都知事選挙　どうなる？#小池百合子　#都知事　#音喜多駿 #みどりの日なので緑色の画像を貼る https://t.co/9x9lvKWKQm
2020-05-04T07:59:42.000Z,1257218329372053504,4quFNz1jwlrtbvt,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T07:59:33.000Z,1257218290461503492,nCTPzOjATZISWIm,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T07:59:23.000Z,1257218251429306368,umummumm,新型コロナで人気再燃　「小池都知事、女子力高い」の危険性わたしたちは「女性リーダー」に何を望むのか？ #小池百合子 #三密 #文春オンライン https://t.co/wJdEHHt8dK 安倍政権が酷過ぎるから比較すると頑張ってるように見えるけど、ここから一発逆転を狙ってるのかもね
2020-05-04T07:58:03.000Z,1257217914828029953,hitomicchi7200,RT @oricon : 小池都知事「STAY HOME」CM出演の香取慎吾に感謝　『ななにー』生出演で外出自粛を呼びかけ（写真 全4枚）https://t.co/lNyuXqgaFc #稲垣吾郎 #草なぎ剛 #香取慎吾 #小池百合子 #新しい地図 #ABEMA #ななにー @ingkgrofficial @atarashiichizu @ksngtysofficial @ktrsngofficial @ecoyuri
2020-05-04T07:57:53.000Z,1257217873874784256,GVTARO0721,RT @hiroko_nanami : YouTube七海ひろこチャンネル更新しました。是非ご覧くださいませ。「小池都知事が緊急事態宣言延長を都民のせいに?! 」https://t.co/lS2Ys9VHfY （スタッフ投稿）#幸福実現 #七海ひろこ #小池百合子 #緊急事態宣言延長 #七海
2020-05-04T07:57:05.000Z,1257217670102974465,maruo91169116,結局「安心と安全は違う」といって混乱させた豊洲移転問題の時とこのおばちゃんの本質は変わってないわけだ。根拠もなく自粛や緊急事態宣言延長を求め、頭にはワイドショーみてるおばちゃんの人気取りの事だけ。ずいぶんとおキレイなマスクですこと。この人が都知事で本当にいいの？#小池百合子
2020-05-04T07:57:01.000Z,1257217655913603072,s_m_a_p__love,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T07:56:34.000Z,1257217539974688769,shironakama,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T07:55:42.000Z,1257217322340610048,sakura_chizumap,RT @BeAllLight : おそらく普通の人たちは、三人の活動も基金のことも知らない人が多いかと思うので、こういった記事は本当にありがたいです。#北日本新聞#小池百合子#新しい地図 #稲垣吾郎#草彅剛#香取慎吾#ななにー https://t.co/ZhmRRBYB7p
2020-05-04T07:55:41.000Z,1257217317731065856,sumire08042,RT @ma_ma_2880 : はい。このまんまです。拡散です。#安倍政権　#小池百合子　#日本#東京　#GW  #Q https://t.co/cDx3mOzSUy
2020-05-04T07:54:26.000Z,1257217004609499140,1013_kuri,RT @thetvjp : “ななにー”に小池都知事が緊急出演へ！ 稲垣＆草なぎ＆香取と新型コロナについて語る#稲垣吾郎 #草彅剛 #香取慎吾 #小池百合子 #新しい別の窓 #ABEMA #AbemaTVhttps://t.co/c8KgnLSaGo
